"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"2945","sp|P23254|TKT1_YEAST","C4-C2",-0.0353987564392947,0.0634892494169622,-0.557555125700342,8,0.592402492559086,0.999730112489722,NA,0,0
"2951","sp|P23255|TAF2_YEAST","C4-C2",-0.137498117534862,0.17450759461562,-0.787920536282236,8,0.453454160031166,0.999528713115997,NA,0,0
"2957","sp|P23287|PP2B1_YEAST","C4-C2",0.0585772395232465,0.121498321234609,0.482123859227123,8,0.642631865831239,0.999730112489722,NA,0,0
"2963","sp|P23291|KC11_YEAST","C4-C2",-0.230071859287084,0.0898878847642842,-2.55954247772554,8,0.0336709321974435,0.801301890886215,NA,0,0
"2969","sp|P23292|KC12_YEAST","C4-C2",-0.100230583571752,0.0502255324766418,-1.99561017333894,8,0.0810656144431574,0.876377196140848,NA,0,0
"2975","sp|P23293|BUR1_YEAST","C4-C2",-0.211746421701123,0.169401200997698,-1.24997001469901,8,0.24663626510105,0.945699487634505,NA,0,0
"2981","sp|P23301|IF5A1_YEAST","C4-C2",0.0130078835369444,0.0954246543345945,0.136315752230381,8,0.894939579647742,0.999730112489722,NA,0,0
"2987","sp|P23337|GYS1_YEAST","C4-C2",0.0648895302022948,0.0814716766996163,0.796467347070082,8,0.448748578202685,0.999528713115997,NA,0,0
"2993","sp|P23369|RM25_YEAST","C4-C2",0.512013605544902,0.388437850480952,1.31813520466902,8,0.223947463747335,0.945699487634505,NA,0,0
"2999","sp|P23394|PRP28_YEAST","C4-C2",0.764883832828382,0.586043377662461,1.30516590065271,8,0.228122336763075,0.945699487634505,NA,0,0
"3005","sp|P23503|NAR1_YEAST","C4-C2",-0.116164932649143,0.170090193644181,-0.682960787805047,8,0.51391954586762,0.999730112489722,NA,0,0
"3011","sp|P23542|AATC_YEAST","C4-C2",-0.0501487310922322,0.0881198519162777,-0.569096860715089,8,0.584909618277314,0.999730112489722,NA,0,0
"3017","sp|P23561|STE11_YEAST","C4-C2",0.0698706471973622,0.27513810799727,0.253947545492519,8,0.805941118507109,0.999730112489722,NA,0,0
"3023","sp|P23585|HXT2_YEAST","C4-C2",-0.266514903418558,0.121098603960754,-2.20080904900382,8,0.0589195256613,0.817613203122407,NA,0,0
"3029","sp|P23595|PP2A2_YEAST","C4-C2",0.124304333538483,0.0720340533111899,1.72563291699667,8,0.122692539679942,0.886682665895145,NA,0,0
"3035","sp|P23615|SPT6_YEAST","C4-C2",-0.0263698062818882,0.0754850556648803,-0.349338104736364,8,0.735852768958091,0.999730112489722,NA,0,0
"3041","sp|P23638|PSA3_YEAST","C4-C2",-0.231002121375795,0.0899468176144613,-2.56820783105344,8,0.0332200468293053,0.801301890886215,NA,0,0
"3047","sp|P23639|PSA2_YEAST","C4-C2",0.0353186921752713,0.18577881051895,0.190111520665963,8,0.853957136957695,0.999730112489722,NA,0,0
"3053","sp|P23641|MPCP_YEAST","C4-C2",-0.0305705837670871,0.0552737425720366,-0.553076060070392,8,0.595324442026425,0.999730112489722,NA,0,0
"3059","sp|P23642|VAN1_YEAST","C4-C2",-0.096878760686586,0.14170157500769,-0.683681608206037,8,0.513487660283726,0.999730112489722,NA,0,0
"3065","sp|P23644|TOM40_YEAST","C4-C2",0.0637171774583116,0.0670189995389993,0.950733044309826,8,0.369574828154461,0.980356548161593,NA,0,0
"3071","sp|P23724|PSB6_YEAST","C4-C2",-0.0164841774066898,0.163798175024041,-0.100637124951303,8,0.922314938039351,0.999730112489722,NA,0,0
"3077","sp|P23776|EXG1_YEAST","C4-C2",0.105185641034359,0.0713185950778919,1.47486978563555,8,0.178481143380507,0.928681041759382,NA,0,0
"3083","sp|P23833|SCO1_YEAST","C4-C2",0.0720484493921998,0.114623082590847,0.628568415398322,8,0.547154151550353,0.999730112489722,NA,0,0
"3089","sp|P24004|PEX1_YEAST","C4-C2",-0.145102952089401,0.103524300157657,-1.40163180884512,8,0.19860908873976,0.938388153524141,NA,0,0
"3095","sp|P24031|PPA3_YEAST","C4-C2",0.0362687059941346,0.124158878498183,0.292115283520907,8,0.777630687002693,0.999730112489722,NA,0,0
"3101","sp|P24276|SSD1_YEAST","C4-C2",0.0440512346863547,0.0407080299584478,1.08212641907062,8,0.310732549372901,0.956337037597673,NA,0,0
"3107","sp|P24279|MCM3_YEAST","C4-C2",0.00678936094517841,0.0324171605378257,0.209437249670782,8,0.839341880257575,0.999730112489722,NA,0,0
"3113","sp|P24280|SEC14_YEAST","C4-C2",-0.0391479879070562,0.113124811409493,-0.34606013852564,8,0.738222477044352,0.999730112489722,NA,0,0
"3119","sp|P24309|DBR1_YEAST","C4-C2",-0.301253373114834,0.360038269433998,-0.836725978014565,8,0.427032017061311,0.998694677569792,NA,0,0
"3125","sp|P24482|DPB2_YEAST","C4-C2",-0.01973789757094,0.115785703234284,-0.170469211824899,8,0.868873523994929,0.999730112489722,NA,0,0
"3131","sp|P24521|ERG8_YEAST","C4-C2",0.0769065353751811,0.102561731221211,0.749856057024862,8,0.474813186179838,0.999730112489722,NA,0,0
"3137","sp|P24583|KPC1_YEAST","C4-C2",-0.0669487053439717,0.0413075688250242,-1.62073700409631,8,0.143732673860565,0.888651226489268,NA,0,0
"3143","sp|P24783|DBP2_YEAST","C4-C2",-0.0614591831820401,0.0567454339196636,-1.08306834465395,8,0.310338788317987,0.956337037597673,NA,0,0
"3149","sp|P24814|GRR1_YEAST","C4-C2",-0.698220849913914,0.378527740536064,-1.8445698297438,8,0.102325660246914,0.886682665895145,NA,0,0
"3155","sp|P25037|UBP1_YEAST","C4-C2",-0.117230879828882,0.0667798207711408,-1.75548359482187,8,0.117250271200278,0.886682665895145,NA,0,0
"3161","sp|P25039|EFGM_YEAST","C4-C2",-0.0201740119130254,0.107123354227447,-0.188325058139903,8,0.855311296879807,0.999730112489722,NA,0,0
"3167","sp|P25040|TSR4_YEAST","C4-C2",-0.0132710622118198,0.0822204107296134,-0.161408366779661,8,0.875773618029307,0.999730112489722,NA,0,0
"3173","sp|P25043|PSB2_YEAST","C4-C2",-0.204846784052669,0.149227117960885,-1.37271822207517,8,0.207086924467493,0.938441848461982,NA,0,0
"3179","sp|P25044|PTP1_YEAST","C4-C2",0.055868688491934,0.256999997671624,0.217387894934221,8,0.833347978817422,0.999730112489722,NA,0,0
"3185","sp|P25045|LCB1_YEAST","C4-C2",0.0349945873625342,0.0707325885210248,0.494744898981497,8,0.634079856290705,0.999730112489722,NA,0,0
"3191","sp|P25087|ERG6_YEAST","C4-C2",0.000348406382816094,0.040583140713053,0.00858500295183003,8,0.993360467279902,0.999730112489722,NA,0,0
"3197","sp|P25293|NAP1_YEAST","C4-C2",0.0136412481239485,0.0548314210096299,0.24878523796698,8,0.809794762274555,0.999730112489722,NA,0,0
"3203","sp|P25294|SIS1_YEAST","C4-C2",-0.0100465203987348,0.0533588871210023,-0.188282045237417,8,0.855343907483923,0.999730112489722,NA,0,0
"3209","sp|P25296|CANB_YEAST","C4-C2",0.0288323009792476,0.0617212491380995,0.467137353535022,8,0.652860756851632,0.999730112489722,NA,0,0
"3215","sp|P25297|PHO84_YEAST","C4-C2",-0.167553541117082,0.0914968917989767,-1.83124844814626,8,0.104437115147723,0.886682665895145,NA,0,0
"3221","sp|P25298|RNA14_YEAST","C4-C2",-0.0138111767446792,0.0518758403967302,-0.26623523858227,8,0.796791257938392,0.999730112489722,NA,0.0333333333333333,0
"3227","sp|P25299|RNA15_YEAST","C4-C2",-0.0726870494536792,0.0917144204645574,-0.792536757965654,8,0.450908498374291,0.999528713115997,NA,0,0
"3233","sp|P25302|SWI4_YEAST","C4-C2",0.0952605411590425,0.153594772088948,0.620206924125494,8,0.552374444597373,0.999730112489722,NA,0,0
"3239","sp|P25303|SCJ1_YEAST","C4-C2",-0.0878687357826742,0.126097045246919,-0.696834216936746,8,0.505646971048695,0.999730112489722,NA,0,0
"3245","sp|P25332|RBSK_YEAST","C4-C2",-0.0499392797240587,0.127753868080546,-0.39090229105684,8,0.706073615420483,0.999730112489722,NA,0,0
"3251","sp|P25333|HAL4_YEAST","C4-C2",0.110473715036247,0.173202975550785,0.637828043571083,8,0.54140736198024,0.999730112489722,NA,0,0
"3257","sp|P25334|CYPR_YEAST","C4-C2",-0.146634079246237,0.177725734036169,-0.82505822829459,8,0.433249576724522,0.998694677569792,NA,0,0
"3263","sp|P25336|MSH3_YEAST","C4-C2",-0.0831604212094087,0.134469025097834,-0.618435518134418,8,0.553484125797004,0.999730112489722,NA,0,0
"3269","sp|P25337|BUD31_YEAST","C4-C2",-0.140560592370773,0.486787596627935,-0.288751384267926,8,0.780112376468645,0.999730112489722,NA,0,0
"3275","sp|P25339|PUF4_YEAST","C4-C2",0.00926794973674679,0.0695978498224723,0.13316431125943,8,0.897352161222353,0.999730112489722,NA,0,0
"3281","sp|P25340|ERG4_YEAST","C4-C2",-0.0248716915520598,0.0664697343588589,-0.374180697304758,8,0.717992902476334,0.999730112489722,NA,0,0
"3287","sp|P25342|CDC10_YEAST","C4-C2",-9.35932652173727e-05,0.0999239669165145,-0.000936644812105678,8,0.9992756008555,0.999730112489722,NA,0,0
"3293","sp|P25343|RV161_YEAST","C4-C2",0.0663453300325104,0.142886838223674,0.464320792994622,8,0.654792014124823,0.999730112489722,NA,0,0
"3299","sp|P25349|YCP4_YEAST","C4-C2",0.00935590259118987,0.0596508108147376,0.156844516669644,8,0.87925344831219,0.999730112489722,NA,0,0
"3305","sp|P25355|CTR86_YEAST","C4-C2",-0.0731932228527287,0.109984763014964,-0.665485116722669,8,0.524459193362457,0.999730112489722,NA,0,0
"3311","sp|P25358|ELO2_YEAST","C4-C2",0.143743098131652,0.216891878523313,0.662740804820877,8,0.526126280151083,0.999730112489722,NA,0,0
"3317","sp|P25359|RRP43_YEAST","C4-C2",-0.0658847352371149,0.17928209235493,-0.36749200308685,8,0.72278399335632,0.999730112489722,NA,0,0
"3323","sp|P25361|YCT3_YEAST","C4-C2",-0.157247080862604,0.123816669661389,-1.26999927629001,8,0.239776774699302,0.945699487634505,NA,0,0
"3329","sp|P25367|RNQ1_YEAST","C4-C2",-0.0258074750412511,0.0847333281703691,-0.304572894733479,8,0.768464028439264,0.999730112489722,NA,0,0
"3335","sp|P25368|RRP7_YEAST","C4-C2",0.00538298286721075,0.111048339989131,0.0484742308416103,8,0.962526634008528,0.999730112489722,NA,0,0
"3341","sp|P25369|LSB5_YEAST","C4-C2",-0.128699644763011,0.0656644002358866,-1.95996071388276,8,0.0856632559694992,0.886682665895145,NA,0,0
"3347","sp|P25371|ADP1_YEAST","C4-C2",0.254966494269811,0.166806434940647,1.52851713640744,8,0.16490755196576,0.914214499671552,NA,0,0
"3353","sp|P25372|TRX3_YEAST","C4-C2",-0.0844316195320734,0.134079666623649,-0.629712331915818,8,0.546442251786251,0.999730112489722,NA,0,0
"3359","sp|P25373|GLRX1_YEAST","C4-C2",0.0186415996697621,0.104739415307611,0.177980749797136,8,0.863162294805161,0.999730112489722,NA,0,0
"3365","sp|P25374|NFS1_YEAST","C4-C2",0.0998456548677862,0.0686957734348718,1.45344684069168,8,0.184173625587352,0.928681041759382,NA,0,0
"3371","sp|P25375|PRTD_YEAST","C4-C2",0.0589598695422342,0.0562815196937508,1.04758844222859,8,0.325443982223209,0.956337037597673,NA,0,0
"3377","sp|P25376|AGP1_YEAST","C4-C2",-0.260326588821738,0.230905104109916,-1.1274180786312,8,0.292242288651021,0.95531037553633,NA,0,0
"3383","sp|P25378|RHEB_YEAST","C4-C2",0.309156310715355,0.212173012392479,1.45709535453772,8,0.183192930086789,0.928681041759382,NA,0,0
"3389","sp|P25379|STDH_YEAST","C4-C2",0.0357485807010711,0.0760192169662273,0.470257155068474,8,0.650724819896951,0.999730112489722,NA,0,0
"3395","sp|P25382|NLE1_YEAST","C4-C2",-0.176551633338005,0.147014052470655,-1.20091671762634,8,0.2641306386824,0.945699487634505,NA,0,0
"3401","sp|P25385|BOS1_YEAST","C4-C2",-0.101170668852657,0.119511349144338,-0.846536078598437,8,0.42185271239141,0.998694677569792,NA,0,0
"3407","sp|P25386|USO1_YEAST","C4-C2",-0.129881480909037,0.0498051907000202,-2.6077900532762,8,0.0312373764640597,0.801301890886215,NA,0.0217391304347826,0
"3413","sp|P25389|KCC4_YEAST","C4-C2",-0.115100833821706,0.224012417553789,-0.513814524563434,8,0.621268804757129,0.999730112489722,NA,0,0
"3419","sp|P25441|RPC4_YEAST","C4-C2",0.0421313455058036,0.0811618834630456,0.519102609601054,8,0.617740189364417,0.999730112489722,NA,0,0
"3425","sp|P25443|RS2_YEAST","C4-C2",0.004771615490597,0.0654266101728334,0.0729308071745138,8,0.94365164681566,0.999730112489722,NA,0,0
"3431","sp|P25451|PSB3_YEAST","C4-C2",0.173997893396115,0.0603699918496177,2.88219176556369,8,0.0204426452056274,0.773498587967928,NA,0,0
"3437","sp|P25454|RAD51_YEAST","C4-C2",0.0845009192349207,0.162208692080673,0.520939526427444,8,0.616516917561593,0.999730112489722,NA,0,0
"3443","sp|P25491|MAS5_YEAST","C4-C2",0.00922563519761965,0.0580750978645415,0.158856989257912,8,0.877718635322542,0.999730112489722,NA,0,0
"3449","sp|P25554|SGF29_YEAST","C4-C2",0.00653121477783952,0.0800649945139857,0.0815739115138345,8,0.936989503796936,0.999730112489722,NA,0,0
"3455","sp|P25555|GBP2_YEAST","C4-C2",0.0130674111953096,0.0544129175691461,0.240152739075311,8,0.816251192034627,0.999730112489722,NA,0,0
"3461","sp|P25558|BUD3_YEAST","C4-C2",-0.0315893360321115,0.0619906415283549,-0.509582337805979,8,0.624100380665251,0.999730112489722,NA,0,0
"3467","sp|P25559|DCC1_YEAST","C4-C2",0.192421618468266,0.146020908861176,1.31776757156884,8,0.224064902163105,0.945699487634505,NA,0,0
"3473","sp|P25560|RER1_YEAST","C4-C2",0.0470950497381122,0.187658765159616,0.250961097916502,8,0.808169810583729,0.999730112489722,NA,0,0
"3479","sp|P25566|MXR2_YEAST","C4-C2",0.085899119330725,0.0754208965656806,1.13892996824719,8,0.287685801014203,0.948625052711784,NA,0,0
"3485","sp|P25567|SRO9_YEAST","C4-C2",-0.0237910388182824,0.0333463319123507,-0.713452948312758,8,0.495848543379853,0.999730112489722,NA,0,0
"3491","sp|P25573|MGR1_YEAST","C4-C2",-0.176718940491805,0.0818347016394914,-2.15946214688128,8,0.062842038538212,0.823475543961765,NA,0,0
"3497","sp|P25574|EMC1_YEAST","C4-C2",0.0497384395690806,0.0296752935330832,1.67608921925676,8,0.132247216728392,0.888651226489268,NA,0,0
"3503","sp|P25579|LRE1_YEAST","C4-C2",-0.431474030344165,0.886328642998408,-0.486810432848597,8,0.639449529043238,0.999730112489722,NA,0,0
"3509","sp|P25580|PBN1_YEAST","C4-C2",-0.322775236996037,0.341719640012331,-0.944561562175326,8,0.372531982404406,0.980356548161593,NA,0,0
"3515","sp|P25582|SPB1_YEAST","C4-C2",0.0124987657036163,0.0492051548061439,0.254013339717318,8,0.805892039495727,0.999730112489722,NA,0,0
"3521","sp|P25586|KRR1_YEAST","C4-C2",0.0225339073685605,0.11525002724241,0.195521926612338,8,0.84985914513344,0.999730112489722,NA,0,0
"3527","sp|P25588|MRC1_YEAST","C4-C2",-0.333946326860472,0.190237976943267,-1.75541357317977,8,0.117262768875491,0.886682665895145,NA,0,0
"3533","sp|P25604|STP22_YEAST","C4-C2",-0.201227013524814,0.175855552275292,-1.14427443956847,8,0.285589972502899,0.948154839983465,NA,0.0833333333333334,0
"3539","sp|P25605|ILV6_YEAST","C4-C2",-0.0413401779886193,0.0387879620447074,-1.06579917606834,8,0.317620698584427,0.956337037597673,NA,0,0
"3545","sp|P25617|YCQ6_YEAST","C4-C2",-0.0736062968996418,0.128955573839444,-0.570788021860036,8,0.583816158634709,0.999730112489722,NA,0,0
"3551","sp|P25618|CWH43_YEAST","C4-C2",-0.419657036224833,0.158774706197787,-2.64309754541169,8,0.0295708328495758,0.79014589225174,NA,0,0
"3557","sp|P25623|SYP1_YEAST","C4-C2",0.00839582852517511,0.0581230105754267,0.14444930574062,8,0.888718386120954,0.999730112489722,NA,0,0
"3563","sp|P25626|IMG1_YEAST","C4-C2",-0.0293290096315779,0.084046212854824,-0.348962893571885,8,0.736123864844671,0.999730112489722,NA,0,0
"3569","sp|P25627|BUD23_YEAST","C4-C2",0.152544996979739,0.206965509051266,0.73705516285785,8,0.48214272827673,0.999730112489722,NA,0,0
"3575","sp|P25628|ARE1_YEAST","C4-C2",-0.255603868054705,0.215307598088305,-1.18715674841105,8,0.269218221210265,0.945699487634505,NA,0,0
"3581","sp|P25631|YCU1_YEAST","C4-C2",-0.0491161834686836,0.101303909997624,-0.484839958001971,8,0.640786583615878,0.999730112489722,NA,0,0
"3587","sp|P25632|RSC6_YEAST","C4-C2",-0.276743250615789,0.168418675747541,-1.64318624040617,8,0.138968244006872,0.888651226489268,NA,0,0
"3593","sp|P25635|PWP2_YEAST","C4-C2",-0.0762169236275921,0.0461276733045736,-1.6523036643176,8,0.137075002324335,0.888651226489268,NA,0,0
"3599","sp|P25638|TAH1_YEAST","C4-C2",0.162450698958292,0.157643315576383,1.03049532017473,8,0.332922733082862,0.95793666339146,NA,0,0
"3605","sp|P25639|YCV1_YEAST","C4-C2",1.22259968881735,1.01411427655454,1.20558374641086,8,0.262423148025349,0.945699487634505,NA,0,0
"3611","sp|P25641|ATG15_YEAST","C4-C2",0.754079375177757,0.453079147091631,1.66434359210368,8,0.134611284229215,0.888651226489268,NA,0,0
"3617","sp|P25642|IMG2_YEAST","C4-C2",0.0571888069344126,0.0730902693023012,0.782440774679319,8,0.456488600163563,0.999528713115997,NA,0,0
"3623","sp|P25644|PAT1_YEAST","C4-C2",-0.200642466061201,0.0720573882508607,-2.78448152134912,8,0.0237597047924081,0.780847474285419,NA,0.00980392156862742,0
"3629","sp|P25651|CSM1_YEAST","C4-C2",0.115863534028171,0.231214197891905,0.501109080171358,8,0.62978946051803,0.999730112489722,NA,0,0
"3635","sp|P25654|YCY0_YEAST","C4-C2",0.0380464249465563,0.0586274000669349,0.648952962319986,8,0.534550841521154,0.999730112489722,NA,0,0
"3641","sp|P25655|NOT1_YEAST","C4-C2",0.00275229803285511,0.0602026086257558,0.045717255376167,8,0.96465621445993,0.999730112489722,NA,0,0
"3647","sp|P25656|CDC50_YEAST","C4-C2",-0.390897438528457,0.210506506744665,-1.85693755776679,8,0.100401680343203,0.886682665895145,NA,0,0
"3653","sp|P25659|YCW6_YEAST","C4-C2",-0.254396802145456,0.0771665034007247,-3.29672579337147,8,0.0109119998236253,0.702008894655592,NA,0,0
"3659","sp|P25694|CDC48_YEAST","C4-C2",0.0242658020280923,0.0361581524294516,0.671101823452883,8,0.521057328263789,0.999730112489722,NA,0,0
"3665","sp|P25719|CYPC_YEAST","C4-C2",-0.0937102058641676,0.162538949925214,-0.57653999799608,8,0.580105631349301,0.999730112489722,NA,0,0
"3671","sp|P25808|SPB4_YEAST","C4-C2",-0.05001033964394,0.0666641129223235,-0.750183831324833,8,0.474626473656131,0.999730112489722,NA,0,0
"3677","sp|P25847|MSH2_YEAST","C4-C2",-0.0848561028706871,0.0878467615900497,-0.965955959386198,8,0.362355283035176,0.975844699063593,NA,0,0
"3683","sp|P26263|PDC6_YEAST","C4-C2",-0.138309758434962,0.0674065730271827,-2.05187346312928,8,0.0742917417905828,0.855798895241732,NA,0,0
"3689","sp|P26321|RL5_YEAST","C4-C2",-0.149394718724506,0.154177015751512,-0.968981777188415,8,0.360932929813969,0.974701245838843,NA,0,0
"3695","sp|P26364|KAD3_YEAST","C4-C2",-0.172719422932905,0.554805717834112,-0.311315145790456,8,0.763518901405502,0.999730112489722,NA,0,0
"3701","sp|P26570|PPZ1_YEAST","C4-C2",-0.104158210123138,0.636742422409965,-0.163579818867599,8,0.87411893993362,0.999730112489722,NA,0,0
"3707","sp|P26637|SYLC_YEAST","C4-C2",0.00566899017358461,0.0254918038159797,0.222384818842477,8,0.829586752840309,0.999730112489722,NA,0,0
"3713","sp|P26754|RFA2_YEAST","C4-C2",-0.131016551997999,0.094736158940417,-1.3829624661097,8,0.204047868825499,0.938388153524141,NA,0,0
"3719","sp|P26755|RFA3_YEAST","C4-C2",0.0683043669032237,0.0850460518408285,0.803145653734304,8,0.445094882344483,0.999528713115997,NA,0,0
"3725","sp|P26783|RS5_YEAST","C4-C2",-0.217691227527006,0.0969256893042051,-2.24596006579611,8,0.0549123894840786,0.817613203122407,NA,0,0
"3731","sp|P26784|RL16A_YEAST","C4-C2",-0.14014820744193,0.141108213220878,-0.993196669725768,8,0.349701026285984,0.966374335781303,NA,0,0
"3737","sp|P26785|RL16B_YEAST","C4-C2",-0.158574112450412,0.179439318634309,-0.883719987666585,8,0.402623021572631,0.992649913655959,NA,0,0
"3743","sp|P26786|RS7A_YEAST","C4-C2",-0.000301377467595877,0.0603195977933006,-0.00499634411735666,8,0.996135855329555,0.999730112489722,NA,0,0
"3749","sp|P26793|FEN1_YEAST","C4-C2",0.00739713915748649,0.149391932737174,0.0495149839884616,8,0.961722803557755,0.999730112489722,NA,0,0
"3755","sp|P27351|AP2B_YEAST","C4-C2",0.115039000244777,0.0850060331606799,1.35330394758367,8,0.212954058369175,0.945699487634505,NA,0,0
"3761","sp|P27466|KCC1_YEAST","C4-C2",0.186069074792044,0.056856861112483,3.27258788387797,8,0.0113123786272751,0.702008894655592,NA,0,0
"3767","sp|P27472|GYS2_YEAST","C4-C2",0.00145770180953876,0.0373496965084865,0.0390284780281293,8,0.969824069638365,0.999730112489722,NA,0,0
"3773","sp|P27476|NSR1_YEAST","C4-C2",-0.142741033306096,0.105532888056091,-1.35257393155231,8,0.213177447151251,0.945699487634505,NA,0,0
"3779","sp|P27514|PHO91_YEAST","C4-C2",0.0351902316063205,0.172458549273818,0.204050374739311,8,0.843409360826152,0.999730112489722,NA,0,0
"3785","sp|P27614|CBPS_YEAST","C4-C2",-0.0785094654967521,0.111326137113977,-0.705220422912664,8,0.500687251139131,0.999730112489722,NA,0,0
"3791","sp|P27616|PUR7_YEAST","C4-C2",-0.0153661252707925,0.0324836336656729,-0.4730420687828,8,0.648821055230125,0.999730112489722,NA,0,0
"3797","sp|P27637|BUD14_YEAST","C4-C2",0.0069069413029321,0.0762499237087556,0.0905829273916899,8,0.930050940505101,0.999730112489722,NA,0,0
"3803","sp|P27692|SPT5_YEAST","C4-C2",-0.136567757364361,0.116881791758618,-1.16842628188314,8,0.276272450641264,0.945699487634505,NA,0,0
"3809","sp|P27697|COQ8_YEAST","C4-C2",0.629492464996391,0.477320956354562,1.31880332639071,8,0.223734170476796,0.945699487634505,NA,0,0
"3815","sp|P27705|MIG1_YEAST","C4-C2",0.0836411274745856,0.220808856347769,0.378794260601816,8,0.714695925311935,0.999730112489722,NA,0,0
"3821","sp|P27801|PEP3_YEAST","C4-C2",-0.160629307034133,0.139091327604563,-1.15484775219633,8,0.281480027548441,0.947469300524948,NA,0,0
"3827","sp|P27809|KRE2_YEAST","C4-C2",0.0256075136350044,0.0722752860658586,0.354305254657454,8,0.732267650281466,0.999730112489722,NA,0,0
"3833","sp|P27810|KTR1_YEAST","C4-C2",0.027844038765025,0.125795834102831,0.221343091077754,8,0.830370487875989,0.999730112489722,NA,0,0
"3839","sp|P27882|ERV1_YEAST","C4-C2",0.0661494640444575,0.161227848179785,0.410285597626375,8,0.692364469390334,0.999730112489722,NA,0,0
"3845","sp|P27929|NAM9_YEAST","C4-C2",-0.00154286491951444,0.0597282142822604,-0.0258314255340575,8,0.980024525206769,0.999730112489722,NA,0,0
"3851","sp|P27999|RPB9_YEAST","C4-C2",-0.0832168649378022,0.214992468623416,-0.387068744643173,8,0.708798732846243,0.999730112489722,NA,0,0
"3857","sp|P28000|RPAC2_YEAST","C4-C2",0.10572064134047,0.119309920826549,0.886101009941706,8,0.401413360579996,0.992649913655959,NA,0,0
"3863","sp|P28007|GAR1_YEAST","C4-C2",-0.0499426649667522,0.109827109128045,-0.454738956194552,8,0.661382741130102,0.999730112489722,NA,0,0
"3869","sp|P28239|IPYR2_YEAST","C4-C2",0.0045557818524766,0.139643050912811,0.0326244795046844,8,0.974773325740375,0.999730112489722,NA,0,0
"3875","sp|P28241|IDH2_YEAST","C4-C2",0.0068115009755374,0.0489451045891388,0.139166133829223,8,0.892758474616016,0.999730112489722,NA,0,0
"3881","sp|P28263|UBC8_YEAST","C4-C2",-0.477792302851395,0.74137259871124,-0.64446987072622,8,0.537307548398573,0.999730112489722,NA,0,0
"3887","sp|P28272|PYRD_YEAST","C4-C2",0.0382985063828729,0.113387604541802,0.337766253530416,8,0.744231555326881,0.999730112489722,NA,0,0
"3893","sp|P28273|OPLA_YEAST","C4-C2",-0.0787715416978175,0.0835014959488077,-0.943354856134674,8,0.37311223781917,0.980356548161593,NA,0,0
"3899","sp|P28274|URA7_YEAST","C4-C2",0.0246367187505178,0.037828400884974,0.65127571280191,8,0.53312591837532,0.999730112489722,NA,0.00476190476190474,0
"3905","sp|P28319|CWP1_YEAST","C4-C2",0.0481276512458173,0.10018551454654,0.48038532779567,8,0.643814389742918,0.999730112489722,NA,0,0
"3911","sp|P28320|CWC16_YEAST","C4-C2",-0.0218551830560932,0.549006101432429,-0.039808634182881,7,0.969357281582785,0.999730112489722,NA,0.166666666666667,0
"3917","sp|P28321|MGLL_YEAST","C4-C2",0.0656943034803442,0.0557527016221815,1.17831605588432,8,0.272529194855114,0.945699487634505,NA,0,0
"3923","sp|P28495|CAPZA_YEAST","C4-C2",-0.0210945517484049,0.0614267444432999,-0.343409893191983,8,0.740140573799156,0.999730112489722,NA,0,0
"3929","sp|P28496|LAC1_YEAST","C4-C2",0.0256501889276966,0.0957775775654603,0.267809956982528,8,0.795621044977014,0.999730112489722,NA,0,0
"3935","sp|P28625|YIM1_YEAST","C4-C2",-0.0677879837501176,0.120389401283609,-0.563072687689719,8,0.588813924798633,0.999730112489722,NA,0,0
"3941","sp|P28707|SBA1_YEAST","C4-C2",-0.0488895890523094,0.0895075721662558,-0.546206179757613,8,0.599821303842868,0.999730112489722,NA,0,0
"3947","sp|P28708|PRR1_YEAST","C4-C2",-0.127853295262139,0.178076314835408,-0.717969121161965,8,0.493206861368161,0.999730112489722,NA,0,0
"3953","sp|P28737|MSP1_YEAST","C4-C2",-0.237082104775047,0.233891294605299,-1.01364227845732,8,0.340425651511514,0.963201156054622,NA,0,0
"3959","sp|P28777|AROC_YEAST","C4-C2",-0.127765530114048,0.0815511671449576,-1.56669161934794,8,0.155821168287432,0.900105391443084,NA,0,0
"3965","sp|P28778|RT06_YEAST","C4-C2",-0.43273822772623,0.414850002343275,-1.04311974275501,8,0.327386465924996,0.956337037597673,NA,0,0
"3971","sp|P28789|HEM3_YEAST","C4-C2",-0.0983996676987407,0.102981479692914,-0.955508388422497,8,0.367298654126879,0.980356548161593,NA,0,0
"3977","sp|P28791|SEC20_YEAST","C4-C2",-0.0528414609984174,0.242708204046294,-0.217716006782937,8,0.833100864987891,0.999730112489722,NA,0,0
"3983","sp|P28817|HIBCH_YEAST","C4-C2",0.0553981985966333,0.157739586682165,0.351200353455071,8,0.73450784870373,0.999730112489722,NA,0,0
"3989","sp|P28834|IDH1_YEAST","C4-C2",0.00304570261184386,0.0619443250731483,0.0491683880363097,8,0.9619904934002,0.999730112489722,NA,0,0
"3995","sp|P29029|CHIT_YEAST","C4-C2",-0.0407868745757571,0.228944460728588,-0.178151829688116,8,0.863032316319971,0.999730112489722,NA,0,0
"4001","sp|P29055|TF2B_YEAST","C4-C2",-0.12394539002585,0.102059733410651,-1.21443968040891,8,0.259208151321113,0.945699487634505,NA,0,0
